,cities,geocode
3229,Janduís/RN,2405207
3230,Jardim de Angicos/RN,2405504
3231,Jati/CE,2307205
3232,Lagoa d'Anta/RN,2406205
3233,Mutuípe/BA,2922409
3234,Naque/MG,3144359
3235,Nova Aurora/PR,4116703
3236,Nova Santa Rita/PI,2207959
3237,Olho D'Água do Piauí/PI,2207108
3238,Ouro Preto/MG,3146107
3239,Palmares Paulista/SP,3535101
3240,Passagem Franca do Piauí/PI,2207751
3241,Paulista/PB,2510907
3242,Penaforte/CE,2310605
3243,Petrolândia/SC,4212700
3244,Piquet Carneiro/CE,2310902
3245,Piritiba/BA,2924801
3246,Piçarra/PA,1505635
3247,Porto Alegre do Norte/MT,5106778
3248,Pão de Açúcar/AL,2706406
3249,Quilombo/SC,4214201
3250,Riacho das Almas/PE,2611705
3251,Rio do Fogo/RN,2408953
3252,Sambaíba/MA,2109700
3253,Santa Adélia/SP,3545605
3254,Santa Rita do Araguaia/GO,5219407
3255,Saudade do Iguaçu/PR,4126272
3256,São José da Lagoa Tapada/PB,2514206
3257,São Mamede/PB,2514909
3258,Tejupá/SP,3554201
3259,Urandi/BA,2932606
3260,Varre-Sai/RJ,3306156
3261,Afonso Cunha/MA,2100105
3262,Aguiar/PB,2500205
3263,Alfredo Marcondes/SP,3500808
3264,Alto Boa Vista/MT,5100359
3265,América Dourada/BA,2901155
3266,Açucena/MG,3100500
3267,Belém do Piauí/PI,2201572
3268,Bodoquena/MS,5002159
3269,Bálsamo/SP,3504800
3270,Cabeceiras do Piauí/PI,2202059
3271,Cachoeira dos Índios/PB,2503308
3272,Caetité/BA,2905206
3273,Campos Lindos/TO,1703842
3274,Campos de Júlio/MT,5102686
3275,Capanema/PR,4104501
3276,Capitão de Campos/PI,2202406
3277,Capivari/SP,3510401
3278,Cipotânea/MG,3116308
3279,Cocos/BA,2908101
3280,Colméia/TO,1716703
3281,Condeúba/BA,2908705
3282,Curimatá/PI,2203206
3283,Ervália/MG,3124005
3284,Fernandes Pinheiro/PR,4107736
3285,Hugo Napoleão/PI,2204600
3286,Ibiara/PB,2506608
3287,Imbuia/SC,4207403
3288,Ipeúna/SP,3521101
3289,Ipueira/RN,2404804
3290,Itaguaçu da Bahia/BA,2915353
3291,Itajá/GO,5210802
3292,Itamogi/MG,3132909
3293,Itirapuã/SP,3523701
3294,Jaicós/PI,2205201
3295,Jauru/MT,5105002
3296,Jericó/PB,2507408
3297,Juazeiro do Piauí/PI,2205516
3298,Juru/PB,2508000
3299,Leopoldo de Bulhões/GO,5212303
3300,Manduri/SP,3528601
3301,Montadas/PB,2509503
3302,Nossa Senhora dos Remédios/PI,2206803
3303,Nova Itaberaba/SC,4211454
3304,Olho d'Água do Casado/AL,2705804
3305,Olhos-d'Água/MG,3145455
3306,Palestina/SP,3535002
3307,Paratinga/BA,2923704
3308,Parnarama/MA,2107803
3309,Patu/RN,2409308
3310,Paulistana/PI,2207801
3311,Piquete/SP,3538501
3312,Pirambu/SE,2805307
3313,Portelândia/GO,5218102
3314,Reserva/PR,4121703
3315,Riachão do Jacuípe/BA,2926301
3316,Riolândia/SP,3544202
3317,Rosana/SP,3544251
3318,Sales Oliveira/SP,3544905
3319,Sales/SP,3544806
3320,Salto do Itararé/PR,4122909
3321,Sapezal/MT,5107875
3322,Senador Rui Palmeira/AL,2708956
3323,São Fernando/RN,2411809
3324,São Francisco do Guaporé/RO,1101492
3325,São Gonçalo do Rio Abaixo/MG,3161908
3326,São José da Barra/MG,3162948
3327,São José dos Cordeiros/PB,2514800
3328,São Miguel do Aleixo/SE,2807006
3329,São Sebastião do Tocantins/TO,1720309
3330,Tarrafas/CE,2313252
3331,Tasso Fragoso/MA,2112001
3332,Tocantínia/TO,1721109
3333,Vale do Paraíso/RO,1101807
3334,Aparecida/PB,2500775
3335,Araçu/GO,5201603
3336,Ariranha/SP,3503703
3337,Baixio/CE,2301802
3338,Barão de Antonina/SP,3505005
3339,Benjamin Constant do Sul/RS,4302055
3340,Boa Esperança do Sul/SP,3506706
3341,Boa Vista das Missões/RS,4302154
3342,Bom Jesus do Araguaia/MT,5101852
3343,Bom Progresso/RS,4302378
3344,Braganey/PR,4103354
3345,Buriti dos Montes/PI,2202026
3346,Cafelândia/PR,4103453
3347,Canhoba/SE,2801108
3348,Carambeí/PR,4104659
3349,Crixás do Tocantins/TO,1706258
3350,Cruzeta/RN,2403004
3351,Cumaru do Norte/PA,1502764
3352,Diamante do Sul/PR,4107124
3353,Divino das Laranjeiras/MG,3122108
3354,Doutor Severiano/RN,2403202
3355,Fagundes/PB,2506103
3356,Feliz Deserto/AL,2702702
3357,Frei Inocêncio/MG,3126901
3358,Gaurama/RS,4308706
3359,Girau do Ponciano/AL,2702900
3360,Gurjão/PB,2506509
3361,Jaguaripe/BA,2917805
3362,Japaraíba/MG,3135308
3363,Jatobá/MA,2105450
3364,Joaquim Pires/PI,2205409
3365,Joaíma/MG,3136009
3366,Júlio de Castilhos/RS,4311205
3367,Lagoa/PB,2508109
3368,Lajeado/TO,1712009
3369,Lapão/BA,2919157
3370,Luiziana/PR,4113734
3371,Manaíra/PB,2509008
3372,Maquiné/RS,4311775
3373,Mathias Lobato/MG,3171501
3374,Matipó/MG,3140902
3375,Mato Grosso/PB,2509370
3376,Mato Leitão/RS,4312153
3377,Miraguaí/RS,4312302
3378,Morrinhos do Sul/RS,4312443
3379,Neópolis/SE,2804409
3380,Nova Petrópolis/RS,4313201
3381,Nova Santa Rita/RS,4313375
3382,Novo Mundo/MT,5106265
3383,Novo Xingu/RS,4313466
3384,Padre Marcos/PI,2207207
3385,Pardinho/SP,3536109
3386,Parnaguá/PI,2207603
3387,Pedro Laurentino/PI,2207934
3388,Pequizeiro/TO,1716653
3389,Pitanga/PR,4119608
3390,Pontes Gestal/SP,3540309
3391,Porto Mauá/RS,4315057
3392,Quadra/SP,3541653
3393,Raul Soares/MG,3154002
3394,Rianápolis/GO,5218706
3395,Ribeirão Cascalheira/MT,5107180
3396,Rio Piracicaba/MG,3155702
3397,Rio dos Índios/RS,4315552
3398,Salto do Jacuí/RS,4316451
3399,Santa Cruz da Baixa Verde/PE,2612471
3400,Santa Cruz do Piauí/PI,2209104
3401,Santo Antônio de Lisboa/PI,2209401
3402,Santópolis do Aguapeí/SP,3548401
3403,Seberi/RS,4320206
3404,Seringueiras/RO,1101500
3405,Serrania/MG,3166907
3406,Serro/MG,3167103
3407,Sumé/PB,2516300
3408,São Bento do Norte/RN,2411601
3409,São Bento do Trairí/RN,2411700
3410,São José do Povo/MT,5107297
3411,São José do Xingu/MT,5107354
3412,São João Batista/SC,4216305
3413,São João do Tigre/PB,2514107
3414,São Sebastião do Anta/MG,3164472
3415,Taiúva/SP,3553203
3416,Tamarana/PR,4126678
3417,Três Fronteiras/SP,3554904
3418,Ubaí/MG,3170008
3419,Vieirópolis/PB,2517209
3420,Vila Nova do Sul/RS,4323457
3421,Wenceslau Guimarães/BA,2933505
3422,Águas Vermelhas/MG,3101003
3423,Abadia de Goiás/GO,5200050
3424,Alto Paraíso/PR,4128625
3425,Aporá/BA,2901908
3426,Apuarema/BA,2901957
3427,Arantina/MG,3103603
3428,Barra de Santa Rosa/PB,2501609
3429,Bastos/SP,3505807
3430,Bela Vista do Paraíso/PR,4102802
3431,Capitão Gervásio Oliveira/PI,2202455
3432,Capitão Leônidas Marques/PR,4104600
3433,Colíder/MT,5103205
3434,Cruzaltense/RS,4306130
3435,Cumbe/SE,2801900
3436,Divinópolis do Tocantins/TO,1707108
3437,Dom Aquino/MT,5103601
3438,Douradina/PR,4107256
3439,Doutor Camargo/PR,4107306
3440,Erval Grande/RS,4307203
3441,Fernão/SP,3515657
3442,Goioxim/PR,4108650
3443,Gouveia/MG,3127602
3444,Gramado Xavier/RS,4309159
3445,Iapu/MG,3129301
3446,Ilha das Flores/SE,2802700
3447,Itaberaí/GO,5210406
3448,Itanagra/BA,2915908
3449,Jaboticaba/RS,4310850
3450,Jacaraci/BA,2917409
3451,Jaquirana/RS,4311122
3452,Lobato/PR,4113601
3453,Macaubal/SP,3528106
3454,Mairi/BA,2920106
3455,Mata Grande/AL,2705002
3456,Matelândia/PR,4115606
3457,Matupá/MT,5105606
3458,Maurilândia/GO,5213004
3459,Monte Castelo/SC,4211108
3460,Nazaré/TO,1714302
3461,Nepomuceno/MG,3144607
3462,Nova América/GO,5214705
3463,Novo Barreiro/RS,4313490
3464,Olindina/BA,2923100
3465,Onda Verde/SP,3534005
3466,Palmeira d'Oeste/SP,3535200
3467,Palmeirópolis/TO,1715754
3468,Parnamirim/PE,2610400
3469,Parobé/RS,4314050
3470,Pedra Mole/SE,2805000
3471,Pedra Preta/MT,5106372
3472,Peixe/TO,1716604
3473,Quarto Centenário/PR,4120655
3474,Redentora/RS,4315404
3475,Santa Rosa de Lima/SE,2806503
3476,Santa Salete/SP,3547650
3477,Santo Antônio do Palma/RS,4317558
3478,Sapopema/PR,4126207
3479,São João da Urtiga/RS,4318424
3480,São Valentim/RS,4319703
3481,Tabocas do Brejo Velho/BA,2930907
3482,Tavares/PB,2516607
3483,Telha/SE,2807303
3484,Tupanciretã/RS,4322202
3485,Ubaíra/BA,2932101
3486,Viadutos/RS,4322905
3487,Viçosa/RN,2414902
3488,Várzea/PB,2517100
3489,Zacarias/SP,3557154
3490,Água Branca/PB,2500106
3491,Amorinópolis/GO,5200902
3492,Araguanã/TO,1702158
3493,Araguapaz/GO,5202155
3494,Araruna/PB,2501005
3495,Aurilândia/GO,5202601
3496,Barra do Mendes/BA,2903003
3497,Barra do Ouro/TO,1703073
3498,Belém/AL,2700805
3499,Benedito Leite/MA,2101806
3500,Bocaina/PI,2201804
3501,Bonfinópolis de Minas/MG,3108206
3502,Bonfinópolis/GO,5203559
3503,Cabaceiras/PB,2503100
3504,Cacimbas/PB,2503555
3505,Campo Largo do Piauí/PI,2202174
3506,Campo Novo/RS,4304002
3507,Caparaó/MG,3112109
3508,Cardoso/SP,3510708
3509,Carrapateira/PB,2504108
3510,Cerejeiras/RO,1100056
3511,Corbélia/PR,4106308
3512,Corinto/MG,3119104
3513,Desterro/PB,2505402
3514,Dona Inês/PB,2505709
3515,Dormentes/PE,2605152
3516,Emas/PB,2505907
3517,Engenheiro Navarro/MG,3123809
3518,Formigueiro/RS,4308409
3519,Gavião Peixoto/SP,3516853
3520,Heliodora/MG,3129202
3521,Iati/PE,2606507
3522,Ibiá/MG,3129509
3523,Itaeté/BA,2915007
3524,Itaporanga/SP,3522802
3525,Itapoá/SC,4208450
3526,Juína/MT,5105150
3527,Luciara/MT,5105309
3528,Luzinópolis/TO,1712454
3529,Maria Helena/PR,4114708
3530,Minador do Negrão/AL,2705309
3531,Mãe d'Água/PB,2508703
3532,Olho-d'Água do Borges/RN,2408409
3533,Oriente/SP,3534104
3534,Ouro Branco/AL,2706109
3535,Ouro Velho/PB,2510600
3536,Palmeira/SC,4212056
3537,Parapuã/SP,3536000
3538,Pastos Bons/MA,2108009
3539,Piranhas/GO,5217203
3540,Pontalinda/SP,3540259
3541,Pratinha/MG,3153004
3542,Resplendor/MG,3154309
3543,Riacho de Santana/BA,2926400
3544,Riacho de Santo Antônio/PB,2512788
3545,Ribeirão Vermelho/MG,3154705
3546,Rio Acima/MG,3154804
3547,Rio Brilhante/MS,5007208
3548,Rio Manso/MG,3155306
3549,Rio Sono/TO,1718758
3550,Saboeiro/CE,2311900
3551,Santa Cecília/PB,2513158
3552,Santa Maria das Barreiras/PA,1506583
3553,Santa Rosa do Tocantins/TO,1718907
3554,Santa Tereza do Tocantins/TO,1719004
3555,Santana do Mundaú/AL,2708105
3556,Serrinha/RN,2413508
3557,Simão Pereira/MG,3167509
3558,São Bentinho/PB,2513927
3559,São José do Cedro/SC,4216701
3560,São João do Cariri/PB,2514008
3561,São João do Paraíso/MA,2111052
3562,São João do Sabugi/RN,2412104
3563,São Sebastião da Vargem Alegre/MG,3164431
3564,São Simão/SP,3550902
3565,Tacaimbó/PE,2614709
3566,Tapejara/PR,4126801
3567,Terra Nova do Norte/MT,5108055
3568,Umari/CE,2313708
3569,Uruana/GO,5221700
3570,Varzedo/BA,2933174
3571,Verdejante/PE,2616100
3572,Xique-Xique/BA,2933604
3573,Almas/TO,1700400
3574,Aparecida do Rio Negro/TO,1701101
3575,Araguacema/TO,1701903
3576,Arraias/TO,1702406
3577,Barreiras do Piauí/PI,2201309
3578,Bernardo Sayão/TO,1703206
3579,Bofete/SP,3506904
3580,Bom Jesus do Tocantins/TO,1703305
3581,Brasilândia do Tocantins/TO,1703602
3582,Brejinho de Nazaré/TO,1703701
3583,Bugre/MG,3109253
3584,Caarapó/MS,5002407
3585,Cajazeiras do Piauí/PI,2202075
3586,Caldeirão Grande do Piauí/PI,2202091
3587,Capinzal/SC,4203907
3588,Carmolândia/TO,1703883
3589,Carrasco Bonito/TO,1703891
3590,Centenário/TO,1704105
3591,Chalé/MG,3116001
3592,Chapada da Natividade/TO,1705102
3593,Chapada de Areia/TO,1704600
3594,Combinado/TO,1705557
3595,Conceição do Tocantins/TO,1705607
3596,Corupá/SC,4204509
3597,Cristino Castro/PI,2203107
3598,Cândido Sales/BA,2906709
3599,Damião/PB,2505352
3600,Diamante do Norte/PR,4107108
3601,Dionísio Cerqueira/SC,4205001
3602,Dois Irmãos do Tocantins/TO,1707207
3603,Dolcinópolis/SP,3514205
3604,Domingos Mourão/PI,2203420
3605,Esplanada/BA,2910602
3606,Estrela de Alagoas/AL,2702553
3607,Euclides da Cunha Paulista/SP,3515350
3608,Florestópolis/PR,4108007
3609,Francisco Badaró/MG,3126505
3610,Goianorte/TO,1708304
3611,Goianápolis/GO,5208400
3612,Governador Luiz Rocha/MA,2104628
3613,Iacri/SP,3519204
3614,Ibirapuã/BA,2912806
3615,Igreja Nova/AL,2703205
3616,Itacajá/TO,1710508
3617,Itanhém/BA,2916005
3618,Itapiratins/TO,1710904
3619,Itaporã do Tocantins/TO,1711100
3620,Jaborandi/BA,2917359
3621,Jacaré dos Homens/AL,2703403
3622,Janiópolis/PR,4112207
3623,Jaú do Tocantins/TO,1711506
3624,Jesuítas/PR,4112751
3625,Juara/MT,5105101
3626,Juarina/TO,1711803
3627,Jupiá/SC,4209177
3628,Lagoa da Confusão/TO,1711902
3629,Lagoa do Tocantins/TO,1711951
3630,Lajedão/BA,2918902
3631,Lamarão/BA,2919108
3632,Lavandeira/TO,1712157
3633,Marcelândia/MT,5105580
3634,Marema/SC,4210555
3635,Mascote/BA,2920908
3636,Mateiros/TO,1712702
3637,Materlândia/MG,3140605
3638,Matões/MA,2106607
3639,Ministro Andreazza/RO,1101203
3640,Monte Carlo/SC,4211058
3641,Monte Santo do Tocantins/TO,1713700
3642,Monte do Carmo/TO,1713601
3643,Moreilândia/PE,2614303
3644,Muricilândia/TO,1713957
3645,Natividade/TO,1714203
3646,Ninheira/MG,3144656
3647,Nova Alvorada do Sul/MS,5006002
3648,Novo Alegre/TO,1715150
3649,Novo Jardim/TO,1715259
3650,Novo Planalto/GO,5215256
3651,Novo Santo Antônio/PI,2206951
3652,Olho d'Água Grande/AL,2705903
3653,Palmeirante/TO,1715705
3654,Paranã/TO,1716208
3655,Patrocínio do Muriaé/MG,3148202
3656,Pau D'Arco/TO,1716307
3657,Pindorama do Tocantins/TO,1717008
3658,Piraquê/TO,1717206
3659,Pium/TO,1717503
3660,Ponte Alta do Bom Jesus/TO,1717800
3661,Porto Alegre do Tocantins/TO,1718006
3662,Recursolândia/TO,1718501
3663,Ribeira do Amparo/BA,2926509
3664,Ribeirão Bonito/SP,3542909
3665,Rio Paranaíba/MG,3155504
3666,Rio dos Bois/TO,1718709
3667,Rondon/PR,4122602
3668,Salgadinho/PB,2513000
3669,Sandolândia/TO,1718840
3670,Santa Maria do Tocantins/TO,1718881
3671,Santa Rita do Tocantins/TO,1718899
3672,Santa Rosa da Serra/MG,3159704
3673,Santa Terezinha do Tocantins/TO,1720002
3674,Sapeaçu/BA,2929602
3675,Sucupira/TO,1720853
3676,São Brás/AL,2708204
3677,São Francisco/PB,2513984
3678,São Joaquim/SC,4216503
3679,São João do Sul/SC,4216404
3680,São Salvador do Tocantins/TO,1720259
3681,Taguatinga/TO,1720903
3682,Taipas do Tocantins/TO,1720937
3683,Talismã/TO,1720978
3684,Tapira/MG,3168101
3685,Taquarussu/MS,5007976
3686,Tenente Portela/RS,4321402
3687,Terezópolis de Goiás/GO,5221197
3688,Tocantins/MG,3169000
3689,Traipu/AL,2709202
3690,Tupiratins/TO,1721307
3691,Vale Verde/RS,4322525
3692,Biritinga/BA,2903607
3693,Brazabrantes/GO,5203609
3694,Braúnas/MG,3108800
3695,Canela/RS,4304408
3696,Cipó/BA,2907905
3697,Congonhinhas/PR,4106001
3698,Coqueiral/MG,3118700
3699,Costa Marques/RO,1100080
3700,Cruzeiro do Oeste/PR,4106605
3701,Dores do Indaiá/MG,3123205
3702,Glória/BA,2911402
3703,Guapirama/PR,4109005
3704,Itainópolis/PI,2205003
3705,Jandaíra/RN,2405108
3706,Jiquiriçá/BA,2918209
3707,Lagoa do Mato/MA,2105922
3708,Lassance/MG,3138104
3709,Loreto/MA,2106102
3710,Madeiro/PI,2205854
3711,Marajá do Sena/MA,2106359
3712,Nova Belém/MG,3144672
3713,Nova Fátima/BA,2922730
3714,Nova Iorque/MA,2107308
3715,Passagem Franca/MA,2107902
3716,Porto Murtinho/MS,5006903
3717,Prata/MG,3152808
3718,Riqueza/SC,4215075
3719,Santa Brígida/BA,2927606
3720,Santa Rosa de Viterbo/SP,3547601
3721,Santa Vitória/MG,3159803
3722,Santana dos Garrotes/PB,2513604
3723,Sucupira do Norte/MA,2111904
3724,Sucupira do Riachão/MA,2111953
3725,São Francisco de Assis do Piauí/PI,2209658
3726,São Félix de Balsas/MA,2110807
3727,São Roberto/MA,2111672
3728,Tacaratu/PE,2614808
3729,Urânia/SP,3555802
3730,Antônio Cardoso/BA,2901700
3731,Assunção/PB,2501351
3732,Barro Duro/PI,2201408
3733,Bom Jesus da Serra/BA,2903953
3734,Cachoeira Dourada/GO,5204250
3735,Capitão Enéas/MG,3112703
3736,Florestal/MG,3126000
3737,Francisco Alves/PR,4108320
3738,Gilbués/PI,2204402
3739,Gouvelândia/GO,5209150
3740,Irapuã/SP,3521507
3741,Itapejara d'Oeste/PR,4111209
3742,Ivinhema/MS,5004700
3743,Lajeado Grande/SC,4209458
3744,Lucrécia/RN,2406908
3745,Marcionílio Souza/BA,2920809
3746,Messias Targino/RN,2407609
3747,Mirabela/MG,3142007
3748,Motuca/SP,3532058
3749,Ortigueira/PR,4117305
3750,Pimenteiras do Oeste/RO,1101468
3751,Pureza/RN,2410405
3752,Quedas do Iguaçu/PR,4120903
3753,Salto Veloso/SC,4215406
3754,Santa Cecília do Pavão/PR,4123204
3755,Serranópolis/GO,5220504
3756,Souto Soares/BA,2930808
3757,São João d'Aliança/GO,5220009
3758,Vera/MT,5108501
3759,Agrolândia/SC,4200200
3760,Alfredo Wagner/SC,4200705
3761,Anastácio/MS,5000708
3762,Araporã/MG,3103751
3763,Areia de Baraúnas/PB,2501153
3764,Baianópolis/BA,2902500
3765,Brasileira/PI,2201960
3766,Brejinho/PE,2602506
3767,Cabeceiras/GO,5204003
3768,Canápolis/MG,3111804
3769,Capim Branco/MG,3112505
3770,Caraíbas/BA,2906899
3771,Carbonita/MG,3113503
3772,Cocalzinho de Goiás/GO,5205513
3773,Conceição do Mato Dentro/MG,3117504
3774,Conselheiro Pena/MG,3118403
3775,Crisópolis/BA,2909604
3776,Curitibanos/SC,4204806
3777,Curral Novo do Piauí/PI,2203271
3778,Guadalupe/PI,2204501
3779,Iguatu/PR,4110052
3780,Ipanema/MG,3131208
3781,Itapaci/GO,5210901
3782,Lindoeste/PR,4113452
3783,Lontras/SC,4209904
3784,Macarani/BA,2919702
3785,Maracaju/MS,5005400
3786,Milton Brandão/PI,2206357
3787,Mirante do Paranapanema/SP,3530201
3788,Moreira Sales/PR,4116109
3789,Nova Santa Helena/MT,5106190
3790,Passa Vinte/MG,3147808
3791,Pintadas/BA,2924652
3792,Pompéia/SP,3540002
3793,Rancho Alegre/PR,4121307
3794,Riachão das Neves/BA,2926202
3795,Rio Bonito do Iguaçu/PR,4122156
3796,Santa Inês/BA,2927903
3797,Santana do Seridó/RN,2411429
3798,Senador Cortes/MG,3165602
3799,Serranópolis de Minas/MG,3166956
3800,São Geraldo/MG,3161502
3801,São José do Ouro/RS,4318606
3802,São Mateus do Sul/PR,4125605
3803,São Tiago/MG,3165008
3804,São Tomé/PR,4126108
3805,Taparuba/MG,3168051
3806,Terra Nova/BA,2931707
3807,Várzea Branca/PI,2211357
3808,Água Clara/MS,5000203
3809,Águas Frias/SC,4200556
3810,Ângulo/PR,4101150
3811,Alcantil/PB,2500536
3812,Angelim/PE,2601003
3813,Boa Ventura/PB,2502102
3814,Caibi/SC,4203105
3815,Campo Alegre do Fidalgo/PI,2202117
3816,Chã Preta/AL,2701902
3817,Coronel Domingos Soares/PR,4106456
3818,Coronel João Sá/BA,2909208
3819,Crisólita/MG,3120151
3820,Denise/MT,5103452
3821,Divisa Alegre/MG,3122355
3822,Dom Cavati/MG,3122504
3823,Duas Barras/RJ,3301603
3824,Fátima/BA,2910750
3825,Grão Mogol/MG,3127800
3826,Guiratinga/MT,5104203
3827,Iguaraçu/PR,4110003
3828,Ingaí/MG,3130804
3829,Itambaracá/PR,4111001
3830,Itinga/MG,3134004
3831,Januária/MG,3135209
3832,Joaquim Felício/MG,3136405
3833,Mesquita/MG,3141702
3834,Mozarlândia/GO,5214002
3835,Nova Hartz/RS,4313060
3836,Nova União/RO,1101435
3837,Novais/SP,3533254
3838,Olivedos/PB,2510501
3839,Panambi/RS,4313904
3840,Pedro Régis/PB,2512721
3841,Pereiras/SP,3537503
3842,Rio Espera/MG,3155207
3843,Rio do Antônio/BA,2926806
3844,Salinas da Margarida/BA,2927309
3845,Santa Terezinha/PE,2612802
3846,Santana da Ponte Pensa/SP,3547205
3847,Santana do Deserto/MG,3158607
3848,Santana do Piauí/PI,2209351
3849,São José da Bela Vista/SP,3549508
3850,São Martinho/RS,4319109
3851,São Sepé/RS,4319604
3852,Tomazina/PR,4127809
3853,Urubici/SC,4218905
3854,Vargeão/SC,4219101
3855,Alagoinha do Piauí/PI,2200251
3856,Aratuípe/BA,2902302
3857,Ascurra/SC,4201703
3858,Balneário Pinhal/RS,4301636
3859,Belo Monte/AL,2700904
3860,Biquinhas/MG,3107000
3861,Cacique Doble/RS,4303202
3862,Campinas do Piauí/PI,2202109
3863,Capetinga/MG,3112406
3864,Caraúbas do Piauí/PI,2202539
3865,Coronel Pacheco/MG,3119609
3866,Cromínia/GO,5206503
3867,Curralinhos/PI,2203255
3868,Cícero Dantas/BA,2907806
3869,Córrego Novo/MG,3120003
3870,Delta/MG,3121258
3871,Descanso/SC,4204905
3872,Entre-Ijuís/RS,4306932
3873,Faxinalzinho/RS,4308052
3874,Floreal/SP,3515905
3875,Guarantã/SP,3518107
3876,Igrejinha/RS,4310108
3877,Iguaí/BA,2913507
3878,Indiaporã/SP,3520707
3879,Iracema do Oeste/PR,4110656
3880,Isaías Coelho/PI,2204907
3881,Itacuruba/PE,2607406
3882,Itati/RS,4310652
3883,Jaguaraçu/MG,3135001
3884,José Boiteux/SC,4209151
3885,João Dourado/BA,2918357
3886,Lagamar/MG,3137106
3887,Lagoa Formosa/MG,3137502
3888,Laurentino/SC,4209508
3889,Livramento/PB,2508505
3890,Maiquinique/BA,2920007
3891,Marcação/PB,2509057
3892,Montalvânia/MG,3142700
3893,Morro Reuter/RS,4312476
3894,Mutunópolis/GO,5214101
3895,Paranaíta/MT,5106299
3896,Passagem/RN,2409209
3897,Paulo de Faria/SP,3536604
3898,Pinheiro Preto/SC,4213005
3899,Piraí do Norte/BA,2924678
3900,Pompéu/MG,3152006
3901,Porto Esperidião/MT,5106828
3902,Presidente Getúlio/SC,4214003
3903,Santa Cecília do Sul/RS,4316733
3904,Santa Filomena/PI,2209203
3905,Santa Inês/PB,2513356
3906,Santa Lúcia/PR,4123824
3907,Selbach/RS,4320305
3908,Silvianópolis/MG,3167400
3909,Simões/PI,2210706
3910,São Félix/BA,2929008
3911,São José do Norte/RS,4318507
3912,São Miguel do Tapuio/PI,2210409
3913,São Sebastião do Umbuzeiro/PB,2515203
3914,Teixeiras/MG,3168507
3915,Travesseiro/RS,4321626
3916,Vale Real/RS,4322541
3917,Vera Cruz/RN,2414803
3918,Vista Gaúcha/RS,4323705
3919,Abadiânia/GO,5200100
3920,Abdon Batista/SC,4200051
3921,Agudo/RS,4300109
3922,Altamira do Paraná/PR,4100459
3923,Arenápolis/MT,5101308
3924,Baependi/MG,3104908
3925,Baraúna/PB,2501534
3926,Barão de Cocais/MG,3105400
3927,Buritirama/BA,2904753
3928,Cacimba de Areia/PB,2503407
3929,Caculé/BA,2905008
3930,Caiapônia/GO,5204409
3931,Campos Novos Paulista/SP,3509809
3932,Canudos/BA,2906824
3933,Capela de Santana/RS,4304689
3934,Carmo do Rio Claro/MG,3114402
3935,Casa Nova/BA,2907202
3936,Comodoro/MT,5103304
3937,Conceição dos Ouros/MG,3117801
3938,Coronel Macedo/SP,3512605
3939,Cubati/PB,2505006
3940,Descoberto/MG,3121308
3941,Doutor Pedrinho/SC,4205159
3942,Esmeralda/RS,4307401
3943,Firminópolis/GO,5207808
3944,Foz do Jordão/PR,4108452
3945,Gameleira de Goiás/GO,5208152
3946,Gonzaga/MG,3127503
3947,Independência/RS,4310405
3948,Itanhangá/MT,5104542
3949,Itaquara/BA,2916708
3950,Itaquiraí/MS,5004601
3951,Itauçu/GO,5211404
3952,Jundiá/RN,2406155
3953,Lutécia/SP,3527900
3954,Mariápolis/SP,3528908
3955,Monte Alegre de Goiás/GO,5213509
3956,Muniz Ferreira/BA,2922201
3957,Novo Santo Antônio/MT,5106315
3958,Novo Triunfo/BA,2923050
3959,Otacílio Costa/SC,4211751
3960,Ourolândia/BA,2923357
3961,Papagaios/MG,3146909
3962,Paraguaçu Paulista/SP,3535507
3963,Pariconha/AL,2706422
3964,Paripiranga/BA,2923803
3965,Pedro Alexandre/BA,2924207
3966,Posse/GO,5218300
3967,Poções/BA,2925105
3968,Presidente Castelo Branco/PR,4120408
3969,Rubiataba/GO,5218904
3970,Santa Rita de Cássia/BA,2928406
3971,Santa Terezinha de Goiás/GO,5219704
3972,Santa Vitória do Palmar/RS,4317301
3973,Santana de Pirapama/MG,3158508
3974,Santo Afonso/MT,5107263
3975,São José do Campestre/RN,2412302
3976,São José do Jacuípe/BA,2929370
3977,São João do Oriente/MG,3162609
3978,São Miguel do Araguaia/GO,5220207
3979,Tangará/RN,2414001
3980,Tanhaçu/BA,2931004
3981,Tanquinho/BA,2931103
3982,Terra Roxa/PR,4127403
3983,Três de Maio/RS,4321808
3984,Turvânia/GO,5221502
3985,Uauá/BA,2932002
3986,Venha-Ver/RN,2414753
3987,Vieiras/MG,3171402
3988,Álvares Florence/SP,3501202
3989,Alcobaça/BA,2900801
3990,Altaneira/CE,2300606
3991,Antonina/PR,4101200
3992,Aquidauana/MS,5001102
3993,Arroio Grande/RS,4301305
3994,Barra do Bugres/MT,5101704
3995,Bom Jesus do Galho/MG,3107802
3996,Bonito de Santa Fé/PB,2502409
3997,Brejão/PE,2602407
3998,Buenópolis/MG,3109204
3999,Buritizal/SP,3508207
4000,Candiba/BA,2906600
4001,Candói/PR,4104428
4002,Central/BA,2907608
4003,Coimbra/MG,3116704
4004,Colniza/MT,5103254
4005,Conselheiro Mairinck/PR,4106100
4006,Costa Rica/MS,5003256
4007,Durandé/MG,3123528
4008,Giruá/RS,4309001
4009,Guaraciaba/SC,4206405
4010,Ibipeba/BA,2912400
